
Одессы	B-LOC
,	O
Харькова	B-LOC
.	O
	
Главные	O
роли	O
в	O
киноленте	O
исполнили	O
Грета	B-PER
Гарбо	I-PER
и	O
Герберт	B-PER
Маршалл	I-PER
.	O
	
'	O
''	O
Гварде́йское	B-LOC
''	O
'	O
(	O
)	O
—	O
посёлок	O
в	O
Багратионовском	B-LOC
районе	I-LOC
Калининградской	I-LOC
области	I-LOC
.	O
	
Семь	O
выступлений	O
в	O
Аргентине	B-LOC
и	O
Бразилии	B-LOC
посетили	O
около	O
полумиллиона	O
человек	O
.	O
	
Этот	O
аспект	O
даёт	O
Капитану	O
смелость	O
Ахиллеса	B-PER
,	O
дающей	O
ему	O
мужество	O
.	O
	
После	O
этого	O
он	O
попал	O
во	O
взрослую	O
команду	O
Западной	B-ORG
хоккейной	I-ORG
лиги	I-ORG
.	O
	
В	O
финале	O
«Лавина»	B-ORG
победила	O
клуб	O
Флорида	B-ORG
Пантерз	I-ORG
в	O
четырех	O
матчах	O
.	O
	
Он	O
подписал	O
контракт	O
с	O
Нью-Йорк	B-ORG
Рейнджерс	I-ORG
,	O
где	O
провел	O
меньше	O
сезона	O
,	O
после	O
чего	O
был	O
обменян	O
в	O
Даллас	B-ORG
Старз	I-ORG
.	O
	
Все	O
три	O
раза	O
им	O
удавалось	O
это	O
сделать	O
после	O
побед	O
над	O
сборными	O
Великобритании	B-LOC
,	O
Бразилии	B-LOC
и	O
ЮАР	B-LOC
.	O
	
**	O
Эти	O
первые	O
годы	O
в	O
Принстоне	B-LOC
не	O
были	O
полностью	O
счастливыми	O
,	O
так	O
как	O
он	O
чувствовал	O
себя	O
слишком	O
молодым	O
и	O
незрелым	O
для	O
товарищеских	O
отношений	O
с	O
сокурсниками	O
,	O
едва	O
достигнув	O
шестнадцатилетия	O
.	O
	
'	O
''	O
Сви́рица	B-LOC
''	O
'	O
—	O
посёлок	O
в	O
Волховском	B-LOC
районе	I-LOC
Ленинградской	I-LOC
области	I-LOC
.	O
	
В	O
2006—2008	O
годах	O
занимала	O
пост	O
вице-президента	O
Всемирного	B-ORG
банка	I-ORG
,	O
затем	O
получила	O
должность	O
вице-президента	O
в	O
компании	O
Areva	B-ORG
.	O
	
С	O
ростом	O
Гондэра	B-LOC
и	O
гондэрского	O
двора	O
таких	O
заведующих	O
стало	O
несколько	O
.	O
	
9-е	O
,	O
10-е	O
и	O
11-е	O
издания	O
(	O
в	O
двух	O
томах	O
)	O
выходили	O
под	O
редакцией	O
Альфреда	B-PER
Эйнштейна	I-PER
.	O
	
На	O
50	O
минуте	O
Давид	B-PER
Таргамадзе	I-PER
вывел	O
«Александрию»	B-ORG
вперёд	O
,	O
с	O
58	O
минуты	O
клуб	O
играл	O
в	O
меньшинстве	O
после	O
удаления	O
Андрея	B-PER
Гитченко	I-PER
.	O
	
Затем	O
он	O
переселился	O
в	O
Киштарчу	B-LOC
,	O
где	O
провёл	O
1935—42	O
годы	O
.	O
	
Карл	B-PER
Людвиг	I-PER
(	O
1690—1774	O
)	O
,	O
женат	O
на	O
Анне	B-PER
Ожельской	I-PER
	
Редакция	O
«Курской	B-ORG
правды»	I-ORG
сначала	O
эвакуировалась	O
в	O
Старый	B-LOC
Оскол	I-LOC
,	O
затем	O
в	O
Елец	B-LOC
.	O
	
''	O
Тама́нский	B-LOC
''	O
'	O
—	O
посёлок	O
в	O
Темрюкском	B-LOC
районе	I-LOC
Краснодарского	I-LOC
края	I-LOC
.	O
	
В	O
настоящее	O
время	O
является	O
игроком	O
клуба	O
«	O
Маунтфилд	B-ORG
Градец-Кралове	I-ORG
,	O
выступающего	O
в	O
Чешской	B-ORG
экстралиге	I-ORG
.	O
	
В	O
настоящее	O
время	O
является	O
игроком	O
клуба	O
Попрад	B-ORG
,	O
выступающего	O
в	O
Словацкой	B-ORG
экстралиге	I-ORG
.	O
	
Поэтому	O
,	O
Грегг	B-PER
Попович	I-PER
и	O
Док	B-PER
Риверс	I-PER
не	O
могли	O
быть	O
выбраны	O
.	O
	
Дуайт	B-PER
Ховард	I-PER
из	O
Орландо	B-LOC
победил	O
в	O
голосовании	O
среди	O
болельщиков	O
с	O
результатом	O
1	O
600	O
390	O
.	O
	
Коби	B-PER
Брайант	I-PER
,	O
Кевин	B-PER
Дюрант	I-PER
и	O
Крис	B-PER
Пол	I-PER
были	O
игроками	O
стартового	O
состава	O
в	O
предыдущей	O
игре	O
.	O
	
Таким	O
образом	O
,	O
в	O
командах	O
Шака	B-PER
и	O
Чака	B-PER
будет	O
по	O
10	O
баскетболистов	O
.	O
	
Прошлогодний	O
победитель	O
Блэйк	B-PER
Гриффин	I-PER
решил	O
не	O
защищать	O
свой	O
титул	O
.	O
	
Чемпионат	O
мира	O
по	O
конькобежному	O
спорту	O
в	O
классическом	O
многоборье	O
(	O
мужчины	O
)	O
	
Чемпионат	O
мира	O
по	O
конькобежному	O
спорту	O
в	O
классическом	O
многоборье	O
среди	O
женщин	O
	
Однако	O
это	O
не	O
помешало	O
Торосу	B-PER
проводить	O
активную	O
внешнюю	O
политику	O
.	O
	
Атабаска]]	B-LOC
,	O
около	O
400	O
м	O
восточнее	O
границы	O
с	O
провинцией	O
Альберта	B-LOC
	
Вместе	O
с	O
клубом	O
он	O
выиграл	O
«серебро»	O
и	O
«бронзу»	O
национального	B-ORG
чемпионата	I-ORG
.	O
	
Учился	O
в	O
городе	O
Биль	B-LOC
,	O
затем	O
поступил	O
в	O
Бернский	B-ORG
университет	I-ORG
.	O
	
Перссон	B-PER
,	O
Йорген	B-PER
(	O
игрок	O
в	O
настольный	O
теннис	O
)	O
(	O
род	O
.	O
	
Была	O
женой	O
,	O
автором	O
и	O
соавтором	O
сценариев	O
кинорежиссёра	O
Григория	B-PER
Рошаля	I-PER
.	O
	
Рошаль	B-PER
,	O
Григорий	B-PER
Львович	I-PER
(	O
1899—1983	O
)	O
—	O
муж	O
,	O
режиссёр	O
и	O
сценарист	O
.	O
	
Согласно	O
результатам	O
выборов	O
Всеукраинское	B-ORG
объединение	I-ORG
«Батькивщина»	I-ORG
получило	O
голоса	O
25,54	O
%	O
избирателей	O
,	O
62	O
депутатских	O
места	O
по	O
партийным	O
спискам	O
и	O
43	O
места	O
по	O
мажоритарным	O
округам	O
.	O
	
Усолье	B-LOC
,	O
где	O
и	O
был	O
похоронен	O
(	O
могила	O
не	O
сохранилась	O
)	O
.	O
	
где	O
-	O
это	O
Дзета-функция	O
Римана	B-PER
,	O
а	O
произведение	O
берётся	O
по	O
всем	O
простым	O
''p	O
''	O
.	O
	
«Никто	O
не	O
знает	O
,	O
—	O
говорил	O
Вл.	B-PER
И.	I-PER
Немирович-Данченко	I-PER
,	O
—	O
какая	O
пьеса	O
хорошая	O
,	O
какая	O
плохая	O
,	O
пока	O
она	O
не	O
поставлена»	O
.	O
	
Имея	O
меньшие	O
человеческие	O
и	O
материальные	O
ресурсы	O
,	O
конфедераты	O
умудряются	O
оставаться	O
в	O
сильном	O
положении	O
.	O
	
Макао	B-LOC
(	O
Аомы́нь	B-LOC
)	O
—	O
Управление	B-ORG
денежного	I-ORG
обращения	I-ORG
Макао	I-LOC
,	O
	
Помимо	O
некоторых	O
европейских	O
стран	O
,	O
альбом	O
также	O
издавался	O
в	O
Бразилии	B-LOC
.	O
	
В	O
клипе	O
показана	O
играющая	O
песню	O
группа	O
,	O
позади	O
которой	O
танцуют	O
``	O
подружки	O
''	O
Стила	B-PER
.	O
	
Входит	O
в	O
состав	O
Тузланского	B-LOC
Кантона	I-LOC
Федерации	I-LOC
Боснии	I-LOC
и	I-LOC
Герцеговины	I-LOC
.	O
	
Дэвид	B-PER
Кэмерон	I-PER
—	O
лидер	O
Консервативной	B-ORG
партии	I-ORG
,	O
действующий	O
Премьер-министр	O
Великобритании	B-LOC
.	O
	
После	O
окончания	O
школы	O
,	O
в	O
1954—1959	O
годах	O
—	O
училась	O
в	O
Рижском	B-ORG
политехническом	I-ORG
институте	I-ORG
.	O
	
23.5.1952	O
-	O
10.9.1953	O
Владимиров	B-PER
(	O
Власов	B-PER
)	O
Пётр	B-PER
Парфёнович	I-PER
(	O
1904-1953	O
)	O
	
Непосредственно	O
расстреливали	O
людей	O
полицейские	O
,	O
а	O
эсэсовцы	O
отдавали	O
команды	O
.	O
	
Заместитель	O
председателя	O
фракции	O
Европейской	B-ORG
народной	I-ORG
партии	I-ORG
и	O
председатель	O
организационного	O
комитета	O
.	O
	
В	O
настоящее	O
время	O
город	O
фактически	O
является	O
дачным	O
пригородом	O
Булонь-сюр-Мер	B-LOC
,	O
в	O
котором	O
обеспеченные	O
французы	O
и	O
иностранцы	O
с	O
удовольствием	O
покупают	O
загородные	O
дома	O
.	O
	
Тем	O
не	O
менее	O
в	O
первые	O
три	O
розыгрыша	O
не	O
хватало	O
представителя	O
сильного	O
чемпионата	O
СССР	B-LOC
.	O
	
Сценаристом	O
и	O
автором	O
идеи	O
сериала	O
выступил	O
Марк	B-PER
Черри	I-PER
,	O
а	O
режиссёром	O
Чарльз	B-PER
Макдугалл	I-PER
.	O
	
По	O
данным	O
Рейтингов	B-ORG
Нильсена	I-ORG
премьеру	O
сериала	O
наблюдало	O
21,6	O
млн	O
зрителей	O
,	O
что	O
позволило	O
эпизоду	O
занять	O
первое	O
место	O
в	O
таблице	O
самых	O
популярных	O
программ	O
недели	O
.	O
	
Его	O
отец	O
,	O
Хосе	B-PER
де	I-PER
Мадрасо	I-PER
и	I-PER
Агудо	I-PER
,	O
был	O
также	O
художником	O
.	O
	
Он	O
также	O
обучался	O
в	O
Королевской	B-ORG
академии	I-ORG
изящных	I-ORG
искусств	I-ORG
имени	I-ORG
св.	I-PER
Фердинанда	I-PER
.	O
	
Это	O
история	O
о	O
пиратстве	O
на	O
острове	O
Ямайка	B-LOC
в	O
XVII	O
веке	O
.	O
	
Продюсерами	O
фильма	O
будут	O
Reliance	B-ORG
Anil	I-ORG
Dhirubhai	I-ORG
Ambani	I-ORG
Group	I-ORG
и	O
DreamWorks	B-ORG
.	O
	
В	O
день	O
открытия	O
на	O
его	O
сцене	O
играли	O
пьесу	O
А.Н.	B-PER
Островского	I-PER
Бедность	O
не	O
порок	O
.	O
	
Родился	O
в	O
семье	O
извест­ного	O
философа	O
Валентина	B-PER
Фердинандовича	I-PER
Асмуса	I-PER
(	O
1894—1975	O
)	O
.	O
	
Бени-Валид	B-LOC
был	O
одним	O
из	O
последних	O
городов	O
,	O
который	O
перешёл	O
в	O
руки	O
повстанцев	O
,	O
которые	O
свергли	O
Муаммара	B-PER
Каддафи	I-PER
.	O
	
Силы	O
НПС	B-ORG
также	O
стали	O
готовится	O
к	O
проведению	O
воздушных	O
налётов	O
на	O
город	O
,	O
об	O
этом	O
сообщил	O
офицер	O
ливийских	O
ВВС	B-ORG
.	O
	
Административно	O
относится	O
к	O
Таймырскому	B-LOC
району	I-LOC
Красноярского	I-LOC
края	I-LOC
Российской	I-LOC
Федерации	I-LOC
.	O
	
Учился	O
в	O
Карловом	B-ORG
университете	I-ORG
в	O
Праге	B-LOC
,	O
получил	O
степень	O
доктора	O
философии	O
по	O
естественным	O
наукам	O
.	O
	
и	O
в	O
Хорасане	B-LOC
у	O
Исхака	B-PER
ибн	I-PER
Рахавайха	I-PER
(	O
ум	O
.	O
	
Песня	O
стала	O
последней	O
композицией	O
,	O
записанной	O
для	O
альбома	O
Beatles	O
for	O
Sale	O
''	O
.	O
	
В	O
дальнейшем	O
проживал	O
с	O
родителями	O
в	O
Челябинске	B-LOC
,	O
Петрозаводске	B-LOC
и	O
других	O
городах	O
.	O
	
Это	O
было	O
совершенной	O
неожиданностью	O
,	O
но	O
полководцу	O
некогда	O
было	O
направлять	O
вестовых	O
в	O
Никею	B-LOC
,	O
чтобы	O
получать	O
инструкции	O
.	O
	
С	O
началом	O
американской	O
оккупации	O
Японии	B-LOC
эта	O
репутация	O
и	O
знания	O
оказались	O
как	O
нельзя	O
более	O
кстати	O
.	O
	
После	O
окончания	O
был	O
принят	O
в	O
труппу	O
Московского	B-ORG
драматического	I-ORG
театра	I-ORG
имени	I-ORG
А.	I-PER
С.	I-PER
Пушкина	I-PER
,	O
в	O
котором	O
работал	O
до	O
конца	O
жизни	O
.	O
	
Автор	O
сценария	O
телефильма	O
«И	O
все-таки	O
„Таганка“	O
!	O
»	O
к	O
40-летию	O
Театра	B-ORG
на	I-ORG
Таганке	I-ORG
(	O
при	O
участии	O
Ю.	B-PER
Любимова	I-PER
)	O
.	O
	
В	O
отличие	O
от	O
другого	O
географически	O
близко	O
обитающего	O
вида	O
,	O
Microcebus	O
lehilahytsara	O
''	O
,	O
''Microcebus	O
gerpi	O
''	O
крупнее	O
и	O
тяжелее	O
,	O
у	O
него	O
более	O
длинная	O
и	O
более	O
широкая	O
голова	O
,	O
более	O
длинная	O
морда	O
,	O
больше	O
расстояние	O
между	O
глазами	O
,	O
более	O
длинные	O
задние	O
конечности	O
,	O
более	O
длинный	O
третий	O
палец	O
ноги	O
и	O
более	O
длинный	O
хвост	O
.	O
	
Победительница	O
36	O
турниров	O
ITF	B-ORG
(	O
3	O
—	O
в	O
одиночном	O
разряде	O
)	O
.	O
	
Финалы	O
турниров	O
ITF	B-ORG
в	O
одиночном	O
разряде	O
(	O
6	O
)	O
	
В	O
последнем	O
туре	O
первенства	O
защитнику	O
вновь	O
удалось	O
поразить	O
ворота	O
соперника	O
,	O
на	O
этот	O
раз	O
—	O
Капфенберга	B-ORG
.	O
	
Депутат	O
Государственной	B-ORG
Думы	I-ORG
Федерального	I-ORG
Собрания	I-ORG
Российской	I-LOC
Федерации	I-LOC
,	O
вице-президент	O
Паралимпийского	B-ORG
комитета	I-ORG
России	I-LOC
.	O
	
Приходится	O
родным	O
братом	O
не	O
менее	O
известному	O
бобслеисту	O
Максу	B-PER
Ангсту	I-PER
.	O
	
Семен	B-PER
Гаврилович	I-PER
Зорич	I-PER
в	O
будущем	O
стал	O
одним	O
из	O
фаворитов	O
императрицы	O
Екатерины	B-PER
II	I-PER
.	O
	
__NOTOC__	O
—	O
деревянная	O
дощечка	O
,	O
служившая	O
в	O
Японии	B-LOC
средством	O
связи	O
между	O
чиновниками	O
.	O
	
'	O
''	O
Конаре́	B-LOC
''	O
'	O
,	O
или	O
'	O
''	O
Кенаре́	B-LOC
''	O
'	O
,	O
или	O
'	O
''	O
Кинаре́	B-LOC
''	O
'	O
(	O
)	O
—	O
небольшой	O
город	O
на	O
юге	O
Ирана	B-LOC
,	O
в	O
провинции	O
Фарс	B-LOC
.	O
	
)	O
,	O
которую	O
можно	O
было	O
ликвидировать	O
путём	O
торговли	O
с	O
Японией	B-LOC
.	O
	
В	O
случае	O
поражения	O
он	O
рассчитывал	O
прорываться	O
в	O
Италию	B-LOC
,	O
к	O
брату	O
Ганнибалу	B-PER
.	O
	
В	O
Поти	B-LOC
за	O
полтора	O
месяца	O
эсминец	O
был	O
отремонтирован	O
и	O
доукомплектован	O
экипажем	O
.	O
	
Тогда	O
и	O
было	O
предложено	O
название	O
``	O
''tranquillityite	O
''	O
''	O
,	O
а	O
затем	O
принято	O
Международной	B-ORG
минералогической	I-ORG
ассоциацией	I-ORG
.	O
	
'	O
''	O
Юбиле́йный	B-LOC
''	O
'	O
—	O
посёлок	O
в	O
Темрюкском	B-LOC
районе	I-LOC
Краснодарского	I-LOC
края	I-LOC
.	O
	
Тит	B-PER
Ливий	I-PER
писал	O
,	O
что	O
карфагеняне	O
два	O
раза	O
(	O
в	O
215	O
и	O
214	O
гг	O
.	O
	
Возможно	O
,	O
это	O
современное	O
послеление	O
Лорки	B-LOC
к	O
северу	O
от	O
Мурсии	B-LOC
.	O
	
Благотворитель	O
в	O
пользу	O
раненных	O
и	O
больных	O
воинов	O
,	O
попечитель	O
Читинского	B-ORG
детского	I-ORG
приюта	I-ORG
.	O
	
Los	B-ORG
Angeles	I-ORG
Times	I-ORG
''	O
назвала	O
трек	O
«разочаровывающим»	O
среди	O
ярких	O
моментов	O
альбома	O
.	O
	
Самым	O
успешным	O
в	O
плане	O
выигранных	O
трофеев	O
тренером	O
в	O
истории	O
клуба	O
является	O
Валерий	B-PER
Газзаев	I-PER
,	O
который	O
выиграл	O
10	O
титулов	O
для	O
клуба	O
.	O
	
Последующие	O
,	O
с	O
интервалом	O
в	O
пять	O
лет	O
,	O
проходили	O
в	O
Пущино	B-LOC
,	O
Йошкар-Оле	B-LOC
,	O
Костроме	B-LOC
.	O
	
Обширно	O
представлена	O
переписка	O
Уранова	B-PER
как	O
с	O
родственниками	O
,	O
так	O
и	O
с	O
различными	O
учреждениями	O
и	O
организациями	O
,	O
в	O
том	O
числе	O
Академией	B-ORG
наук	I-ORG
СССР	I-LOC
.	O
	
Синдзи	B-PER
Икари	I-PER
намного	O
более	O
общителен	O
,	O
беззаботен	O
и	O
улыбчив	O
,	O
чем	O
в	O
оригинальном	O
сериале	O
.	O
	
Окончив	O
полковую	O
школу	O
младших	O
командиров	O
в	O
Ачинске	B-LOC
,	O
стал	O
командиром	O
отделения	O
.	O
	
Девочки	O
были	O
отправлены	O
в	O
школу	O
в	O
Пресбауме	B-LOC
(	O
в	O
Австрии	B-LOC
)	O
.	O
	
На	O
волне	O
успеха	O
«Макгинти»	O
с	O
подобным	O
проектами	O
выступили	O
Билли	B-PER
Уайлдер	I-PER
и	O
Джон	B-PER
Хьюстон	I-PER
.	O
	
Гэндо	B-PER
Икари	I-PER
находится	O
с	O
сыном	O
в	O
более	O
позитивных	O
отношениях	O
,	O
однако	O
по-прежнему	O
старается	O
избегать	O
общения	O
с	O
ним	O
.	O
	
Близкий	O
товарищ	O
Доры	B-PER
Бакоянни	I-PER
,	O
бывшего	O
министра	O
иностранных	O
дел	O
Греции	B-LOC
,	O
дочери	O
Константиноса	B-PER
Мицотакиса	I-PER
.	O
	
Милуоки	B-PER
Бакс	I-PER
(	O
из	O
«Кливленда»	B-ORG
,	O
обменян	O
в	O
«Финикс»	B-ORG
)	O
Денвер	B-ORG
Наггетс	I-ORG
(	O
из	O
«Финикса»	B-ORG
,	O
обменян	O
в	O
«Лейкерс»	B-ORG
)	O
	
Они	O
собираются	O
,	O
чтобы	O
создать	O
уникальную	O
юридическую	O
фирму	O
в	O
подвале	O
магазина	O
обуви	O
в	O
Цинциннати	B-LOC
.	O
	
город	O
получил	O
статус	O
колонии	O
(	O
Colonia	O
Viminacium	O
)	O
и	O
право	O
чеканить	O
медную	O
монету	O
.	O
	
На	O
первом	O
пути	O
(	O
не	O
используется	O
в	O
регулярнои	O
движении	O
)	O
расположена	O
боковая	O
пассажирская	O
платформа	O
.	O
	
Описанное	O
в	O
легенде	O
место	O
находится	O
в	O
Ядзу	B-LOC
и	O
включающем	O
его	O
в	O
себя	O
городе	O
Тоттори	B-LOC
.	O
	
Учился	O
на	O
первую	O
степень	O
в	O
Иерусалимском	B-ORG
университете	I-ORG
,	O
но	O
обучение	O
не	O
окончил	O
.	O
	
Был	O
заместителем	O
председателя	O
,	O
а	O
затем	O
и	O
председателем	O
объединения	O
студентов	O
в	O
Еврейском	B-ORG
университете	I-ORG
.	O
	
'	O
''	O
Мо́ты	B-LOC
''	O
'	O
—	O
село	O
в	O
Шелеховском	B-LOC
районе	I-LOC
Иркутской	I-LOC
области	I-LOC
.	O
	
В	O
эстафете	O
бежал	O
последний	O
этап	O
,	O
и	O
уйдя	O
на	O
свой	O
этап	O
уверенным	O
лидером	O
,	O
он	O
сохранил	O
и	O
упрочил	O
лидерство	O
,	O
выиграв	O
на	O
финише	O
у	O
ставших	O
вторыми	O
финнов	O
почти	O
9	O
минут	O
.	O
	
Через	O
два	O
дня	O
появилась	O
и	O
потрепанная	O
эскадра	O
Паркера	B-PER
из-под	O
Чарльстона	B-LOC
.	O
	
Одновременно	O
на	O
весну	O
составлялись	O
планы	O
действий	O
против	O
«рассадника	O
бунта»	O
—	O
Бостона	B-LOC
,	O
с	O
опорой	O
на	O
только	O
что	O
оккупированный	O
Род-Айленд	B-LOC
.	O
	
На	O
его	O
похоронах	O
присутствовали	O
Уильям	B-PER
Текумсе	I-PER
Шерман	I-PER
,	O
Филип	B-PER
Шеридан	I-PER
,	O
Лью	B-PER
Уоллес	I-PER
и	O
Ирвин	B-PER
Макдауэлл	I-PER
Австралия	I-LOC
также	O
будет	O
смещаться	O
к	O
северу	O
и	O
будет	O
находиться	O
рядом	O
с	O
Индией	B-LOC
.	O
	
Затем	O
жил	O
в	O
Англии	B-LOC
и	O
работал	O
в	O
Кембриджском	B-ORG
университете	I-ORG
.	O
	
Дуэт	O
с	O
Gummy	B-PER
(	O
альбом	O
«Fate	O
(	O
s	O
)	O
»	O
)	O
	
В	O
полуфинальной	O
встрече	O
решающий	O
гол	O
Энрике	B-PER
Гуайта	I-PER
забил	O
после	O
ряда	O
нарушений	O
,	O
не	O
зафиксированных	O
арбитром	O
.	O
	
Работа	O
Эклинда	B-PER
во	O
время	O
финального	O
матча	O
итальянцев	O
с	O
чехословаками	O
также	O
подвергалась	O
критике	O
.	O
	
Он	O
также	O
принял	O
участие	O
в	O
чемпионате	O
мира	O
в	O
1950	O
,	O
но	O
лишь	O
в	O
одном	O
матче	O
.	O
	
На	O
формирование	O
научных	O
взглядов	O
Павлова-Сильванского	B-PER
оказали	O
влияние	O
подходы	O
русских	O
историков	O
Сергея	B-PER
Соловьева	I-PER
,	O
Василия	B-PER
Ключевского	I-PER
и	O
Сергея	B-PER
Платонова	I-PER
.	O
	
(	O
взгляды	O
Александра	B-PER
Радищева	I-PER
,	O
Павла	B-PER
Пестеля	I-PER
и	O
других	O
)	O
.	O
	
'	O
''	O
Шешде́	B-LOC
''	O
'	O
,	O
или	O
'	O
''	O
Шишде́	B-LOC
''	O
'	O
,	O
или	O
'	O
''	O
Шашде́	B-LOC
''	O
'	O
(	O
)	O
—	O
небольшой	O
город	O
на	O
юге	O
Ирана	B-LOC
,	O
в	O
провинции	O
Фарс	B-LOC
.	O
	
Гиперсфера	O
в	O
одномерном	O
пространстве	O
—	O
это	O
пара	O
точек	O
,	O
расположенных	O
на	O
расстоянии	O
друг	O
от	O
друга	O
,	O
равном	O
	
'	O
''	O
Захедше́хр	B-LOC
''	O
'	O
,	O
или	O
'	O
''	O
Захеда́н	B-LOC
''	O
'	O
,	O
или	O
'	O
''	O
Захида́н	B-LOC
''	O
'	O
(	O
)	O
—	O
небольшой	O
город	O
на	O
юге	O
Ирана	B-LOC
,	O
в	O
провинции	O
Фарс	B-LOC
.	O
	
Неисправность	O
системы	O
жизнеобеспечения	O
была	O
подтверждена	O
станциями	O
наблюдения	O
на	O
Канарских	B-LOC
островах	I-LOC
,	O
впоследствии	O
температура	O
внутри	O
корабля	O
стабилизировалась	O
,	O
однако	O
более	O
серьёзная	O
проблема	O
оказалась	O
связана	O
с	O
поломкой	O
системы	O
ориентации	O
корабля	O
из-за	O
которой	O
существенно	O
вырос	O
расход	O
топлива	O
.	O
	
'	O
''	O
Котбаба́д	B-LOC
''	O
'	O
или	O
'	O
''	O
Кутбаба́д	B-LOC
''	O
'	O
(	O
)	O
—	O
небольшой	O
город	O
на	O
юге	O
Ирана	B-LOC
,	O
в	O
провинции	O
Фарс	B-LOC
.	O
	
Родился	O
в	O
Бессарабии	B-LOC
(	O
тогда	O
в	O
составе	O
Румынии	B-LOC
)	O
.	O
	
В	O
сезоне	O
2010	O
/	O
2011	O
был	O
признан	O
лучшим	O
бомбардиром	O
команды	O
.	O
	
'	O
''	O
Гонсало	B-PER
Фернандес	I-PER
де	I-PER
Кордова	I-PER
«Великий	O
Капитан»	O
''	O
'	O
(	O
1453—1515	O
)	O
	
'	O
''	O
Энрике	B-PER
де	I-PER
Гусман	I-PER
и	I-PER
Рибера	I-PER
,	O
2-й	O
граф	O
Оливарес	B-PER
''	O
'	O
	
Иосиф	B-PER
I	I-PER
(	O
император	O
Священной	B-LOC
Римской	I-LOC
империи	I-LOC
)	O
,	O
Карл	B-PER
VI	I-PER
(	O
император	O
Священной	B-LOC
Римской	I-LOC
империи	I-LOC
)	O
.	O
	
В	O
то	O
время	O
это	O
было	O
Великое	B-LOC
княжество	I-LOC
Финляндское	I-LOC
,	O
входившее	O
в	O
состав	O
Российской	B-LOC
империи	I-LOC
(	O
теперь	O
Финляндия	B-LOC
)	O
.	O
	
Он	O
имеет	O
четверых	O
детей	O
,	O
разведён	O
,	O
живёт	O
в	O
Тель-Авиве	B-LOC
.	O
	
Расстояние	O
до	O
Партизанска	B-LOC
(	O
на	O
север	O
)	O
около	O
5	O
км	O
.	O
	
Продюсер	O
в	O
интервью	O
сайту	O
IGN	B-ORG
заявил	O
,	O
что	O
яйца	O
были	O
выбраны	O
в	O
качестве	O
главного	O
элемента	O
геймплея	O
,	O
для	O
того	O
чтобы	O
игрок	O
мог	O
получить	O
удовольствие	O
от	O
ухода	O
за	O
ними	O
,	O
а	O
также	O
из-за	O
чувства	O
ожидания	O
«потому	O
что	O
вы	O
не	O
знаете	O
,	O
что	O
вылупится	O
из	O
яйца»	O
.	O
	
'	O
''	O
Амгу́	B-LOC
''	O
'	O
—	O
село	O
в	O
Тернейском	B-LOC
районе	I-LOC
Приморского	I-LOC
края	I-LOC
Российской	I-LOC
Федерации	I-LOC
.	O
	
'	O
''	O
Серафи́мовка	B-LOC
''	O
'	O
—	O
село	O
в	O
Ольгинском	B-LOC
районе	I-LOC
Приморского	I-LOC
края	I-LOC
России	I-LOC
.	O
	
В	O
его	O
состав	O
вошёл	O
1	O
населённый	O
пункт	O
—	O
город	O
Ишимбай	B-LOC
.	O
	
Он	O
приплыл	O
в	O
город	O
Кито	B-LOC
,	O
затем	O
отправился	O
вверх	O
по	O
реке	O
Напо	B-LOC
.	O
	
'	O
''	O
Сейеда́н	B-LOC
''	O
'	O
,	O
или	O
	
Участвовал	O
в	O
написании	O
сценария	O
сериала	O
,	O
посвященного	O
Терезе	B-PER
Авильской	I-PER
.	O
	
Является	O
автором	O
исследований	O
жизни	O
и	O
творчества	O
Св.	B-PER
Терезы	I-PER
Авильской	I-PER
и	O
Св.	B-PER
Хуана	I-PER
де	I-PER
ла	I-PER
Крус	I-PER
.	O
	
Они	O
собираются	O
,	O
чтобы	O
создать	O
уникальную	O
юридическую	O
фирму	O
в	O
подвале	O
магазина	O
обуви	O
в	O
Цинциннати	B-LOC
.	O
	
В	O
возрасте	O
двух	O
лет	O
переехал	O
с	O
семьёй	O
в	O
Меттман	B-LOC
.	O
	
В	O
течение	O
сезона	O
он	O
забил	O
5	O
голов	O
,	O
включая	O
дубль	O
в	O
матче	O
против	O
Мюнхена	B-ORG
1860	I-ORG
,	O
закончившемся	O
со	O
счётом	O
5:1	O
.	O
	
Там	O
он	O
постоянно	O
находился	O
где-то	O
между	O
основным	O
составом	O
и	O
скамейкой	O
запасных	O
и	O
принял	O
участие	O
в	O
переходных	O
матчах	O
за	O
право	O
подняться	O
в	O
Бундеслигу	B-ORG
,	O
которые	O
,	O
впрочем	O
,	O
были	O
проиграны	O
.	O
	
Людовик	B-PER
XIV	I-PER
запретил	O
ей	O
и	O
её	O
младшим	O
братьям	O
и	O
сёстрам	O
носить	O
траур	O
по	O
матери	O
.	O
	
'	O
''	O
Ванакю́ля	B-LOC
''	O
'	O
(	O
,	O
)	O
—	O
деревня	O
в	O
Кингисеппском	B-LOC
районе	I-LOC
Ленинградской	I-LOC
области	I-LOC
.	O
	
В	O
разное	O
время	O
он	O
занимал	O
пост	O
директора	O
турниров	O
в	O
Женеве	B-LOC
,	O
Франкфурте	B-LOC
,	O
Ганновере	B-LOC
и	O
Монте-Карло	B-LOC
.	O
	
Наполеон	B-PER
Жозеф	I-PER
(	O
1822—1891	O
)	O
женился	O
на	O
Марии	B-PER
Клотильде	I-PER
Савойской	I-PER
.	O
	
Совместная	O
